sha256,size_bytes,path_rel,recommended_keep,recommended_remove
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,no
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_10/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_11/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_12/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_13/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_14/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_15/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_16/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_17/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_18/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_19/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_2/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_20/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_21/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_22/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_23/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_24/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_25/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_26/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_27/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_28/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_29/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_3/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_30/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_31/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_32/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_4/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_5/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_6/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_7/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_8/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
0009d1261fb7d08614f197fecc43476c342a6247b2a90e0c752f0677a883776a,207,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_9/Note.txt,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/sprite_split/character_1/Note.txt,yes
01ca00b86d5e726eb61c3844e7153be6513b0f189a6df5a768fb6c655cfbea17,2120143,imports/raw/more_assets_to_ingest/isometric-gold-mine-1-aaade0da89a8/Foozle_2DS0008_Isometric_Gold_Mine_1/static_png/gold_mine_with_ground_active_full.png,imports/raw/more_assets_to_ingest/isometric-gold-mine-1-aaade0da89a8/Foozle_2DS0008_Isometric_Gold_Mine_1/static_png/gold_mine_with_ground_active_full.png,no
01ca00b86d5e726eb61c3844e7153be6513b0f189a6df5a768fb6c655cfbea17,2120143,imports/raw/more_assets_to_ingest/isometric-gold-mine-1-aaade0da89a8/Foozle_2DS0008_Isometric_Gold_Mine_1/with_ground/gold_mine0140.png,imports/raw/more_assets_to_ingest/isometric-gold-mine-1-aaade0da89a8/Foozle_2DS0008_Isometric_Gold_Mine_1/static_png/gold_mine_with_ground_active_full.png,yes
02604fd77802b5e35120d17aa0d76c383d9899629be341af2167af2b82291d49,8108,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/rpgmaker/MV/characters/_srw_free_chests.png,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/rpgmaker/MV/characters/_srw_free_chests.png,no
02604fd77802b5e35120d17aa0d76c383d9899629be341af2167af2b82291d49,8108,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/rpgmaker/MZ/characters/_srw_free_chests.png,imports/raw/more_assets_to_ingest/character-pack-full-version-f1cc2853099b/rpgmaker/MV/characters/_srw_free_chests.png,yes
02d18a0b204f9d9bf2872811000e67e76ef0947f3f97e0ac76df8544ce3a2ebb,28133,imports/raw/more_assets_to_ingest/package-marketplace-week40-0ff0c5f1aa47/Package_Marketplace/screenshots/screenshots (11).png,imports/raw/more_assets_to_ingest/super-retro-world-interior-pack-week42-d44d3f002d48/every_packs_screenshots/screenshot (2).png,yes
02d18a0b204f9d9bf2872811000e67e76ef0947f3f97e0ac76df8544ce3a2ebb,28133,imports/raw/more_assets_to_ingest/super-retro-world-interior-pack-week42-d44d3f002d48/every_packs_screenshots/screenshot (2).png,imports/raw/more_assets_to_ingest/super-retro-world-interior-pack-week42-d44d3f002d48/every_packs_screenshots/screenshot (2).png,no
02dd027d441c59d124d9b341ba3c3773e71f57ed60c550ab1862ab3e603adc85,19869,imports/raw/more_assets_to_ingest/lucifer-rpg-ui-c4cddb70ad02/Foozle_UI_0002_Lucifer_RPG_UI_Pixel_Art/Main Menu/Png/Main Menu animated background 13.png,imports/raw/more_assets_to_ingest/lucifer-rpg-ui-c4cddb70ad02/Foozle_UI_0002_Lucifer_RPG_UI_Pixel_Art/Main Menu/Png/Main Menu animated background 13.png,no
02dd027d441c59d124d9b341ba3c3773e71f57ed60c550ab1862ab3e603adc85,19869,imports/raw/more_assets_to_ingest/lucifer-rpg-ui-c4cddb70ad02/Foozle_UI_0002_Lucifer_RPG_UI_Pixel_Art/Main Menu/Png/Main Menu animated background 23.png,imports/raw/more_assets_to_ingest/lucifer-rpg-ui-c4cddb70ad02/Foozle_UI_0002_Lucifer_RPG_UI_Pixel_Art/Main Menu/Png/Main Menu animated background 13.png,yes
02dd027d441c59d124d9b341ba3c3773e71f57ed60c550ab1862ab3e603adc85,19869,imports/raw/more_assets_to_ingest/lucifer-rpg-ui-c4cddb70ad02/Foozle_UI_0002_Lucifer_RPG_UI_Pixel_Art/Main Menu/Png/Main Menu animated background 3.png,imports/raw/more_assets_to_ingest/lucifer-rpg-ui-c4cddb70ad02/Foozle_UI_0002_Lucifer_RPG_UI_Pixel_Art/Main Menu/Png/Main Menu animated background 13.png,yes
02dd027d441c59d124d9b341ba3c3773e71f57ed60c550ab1862ab3e603adc85,19869,imports/raw/more_assets_to_ingest/lucifer-rpg-ui-c4cddb70ad02/Foozle_UI_0002_Lucifer_RPG_UI_Pixel_Art/Main Menu/Png/Main Menu animated background 33.png,imports/raw/more_assets_to_ingest/lucifer-rpg-ui-c4cddb70ad02/Foozle_UI_0002_Lucifer_RPG_UI_Pixel_Art/Main Menu/Png/Main Menu animated background 13.png,yes
04784016f99bc489a37259f76db2e580b8f7f47da61e991a5904ea91af7dfc6f,555,imports/raw/more_assets_to_ingest/sci-fi-lab-assets-fce942e893ff/Foozle_2DT0001_Science_Fiction_Labs_Tileset/Barrier_Control_Panel/Individual_PNGs/control_panel_deactivate/tile017.png,imports/raw/more_assets_to_ingest/sci-fi-lab-assets-fce942e893ff/Foozle_2DT0001_Science_Fiction_Labs_Tileset/Barrier_Control_Panel/Individual_PNGs/control_panel_deactivate/tile017.png,no
04784016f99bc489a37259f76db2e580b8f7f47da61e991a5904ea91af7dfc6f,555,imports/raw/more_assets_to_ingest/sci-fi-lab-assets-fce942e893ff/Foozle_2DT0001_Science_Fiction_Labs_Tileset/Barrier_Control_Panel/Individual_PNGs/control_panel_deactivate/tile018.png,imports/raw/more_assets_to_ingest/sci-fi-lab-assets-fce942e893ff/Foozle_2DT0001_Science_Fiction_Labs_Tileset/Barrier_Control_Panel/Individual_PNGs/control_panel_deactivate/tile017.png,yes
05583ae534446a97b81917b7e25a9839b68c1d541b9507cf703476964e8a51aa,532,imports/raw/more_assets_to_ingest/sci-fi-lab-assets-fce942e893ff/Foozle_2DT0001_Science_Fiction_Labs_Tileset/Tileset/Individual_PNGs/platform_moving/tile022.png,imports/raw/more_assets_to_ingest/sci-fi-lab-assets-fce942e893ff/Foozle_2DT0001_Science_Fiction_Labs_Tileset/Tileset/Individual_PNGs/platform_moving/tile022.png,no
05583ae534446a97b81917b7e25a9839b68c1d541b9507cf703476964e8a51aa,532,imports/raw/more_assets_to_ingest/sci-fi-lab-assets-fce942e893ff/Foozle_2DT0001_Science_Fiction_Labs_Tileset/Tileset/Individual_PNGs/platform_moving/tile043.png,imports/raw/more_assets_to_ingest/sci-fi-lab-assets-fce942e893ff/Foozle_2DT0001_Science_Fiction_Labs_Tileset/Tileset/Individual_PNGs/platform_moving/tile022.png,yes
058c1f4fb1b72e99596750090270f2c478eb17e6e90a604e92926b89c3a4e26e,762,imports/raw/more_assets_to_ingest/bots-and-bolts-robot-0b4b52d5174a/Character/Front/Crouching/Front_Crouching_Hurt_2.png,imports/raw/more_assets_to_ingest/bots-and-bolts-robot-0b4b52d5174a/Character/Front/Crouching/Front_Crouching_Hurt_2.png,no
058c1f4fb1b72e99596750090270f2c478eb17e6e90a604e92926b89c3a4e26e,762,imports/raw/more_assets_to_ingest/bots-and-bolts-robot-0b4b52d5174a/Character/Front/Standing/Front_Standing_Hurt_2.png,imports/raw/more_assets_to_ingest/bots-and-bolts-robot-0b4b52d5174a/Character/Front/Crouching/Front_Crouching_Hurt_2.png,yes
080d1b3c82e6fbd33e7d8e265836264dfc9d2fcc4fee1c2000fb4beb918f76f6,553,imports/raw/more_assets_to_ingest/2d-chess-pack-fb01679ab259/License.txt,imports/raw/more_assets_to_ingest/2d-chess-pack-fb01679ab259/License.txt,no
080d1b3c82e6fbd33e7d8e265836264dfc9d2fcc4fee1c2000fb4beb918f76f6,553,imports/raw/more_assets_to_ingest/tiny-texture-pack-1-128x128-711c0d944ed7/License.txt,imports/raw/more_assets_to_ingest/2d-chess-pack-fb01679ab259/License.txt,yes
080d1b3c82e6fbd33e7d8e265836264dfc9d2fcc4fee1c2000fb4beb918f76f6,553,imports/raw/more_assets_to_ingest/tiny-texture-pack-1-256x256-93721ab46ea7/License.txt,imports/raw/more_assets_to_ingest/2d-chess-pack-fb01679ab259/License.txt,yes
080d1b3c82e6fbd33e7d8e265836264dfc9d2fcc4fee1c2000fb4beb918f76f6,553,imports/raw/more_assets_to_ingest/tiny-texture-pack-1-512x512-887b72ed0c01/License.txt,imports/raw/more_assets_to_ingest/2d-chess-pack-fb01679ab259/License.txt,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,no
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/BatmanCatFree/._JumpCattt 2.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/BatmanCatFree/._JumpCattt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/BlackCat/._IdleCatb.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/BlackCat/._JumpCabt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/Brown/._IdleCattt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/Brown/._JumpCatttt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/DemonicFree/._IdleCatd.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/DemonicFree/._JumpCatd.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/EgyptCatFree/._IdleCatb.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/EgyptCatFree/._JumpCabt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/Siamese/._JumpCatttt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/ThreeColorFree/._IdleCatt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/ThreeColorFree/._JumpCattt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/TigerCatFree/._IdleCatt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/TigerCatFree/._JumpCattt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/White/._IdleCatttt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/White/._JumpCattttt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-44e9b7faf009/__MACOSX/AllCatsDemo/Xmas/._Idle2Cattt.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
0869f320df7af339f51df2f4cc76a4ffd42646ee754472ffc5c20804aedab4e0,220,imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-materials-116d3cf56e03/__MACOSX/CatMaterialsDEMO/._CatBowls.png,imports/raw/more_assets_to_ingest/animal-mega-pack-aa25ca37fc30/__MACOSX/FreeAnimalPack/._BirdFly.png,yes
09e9d5e4062faa12145c0b954ea2759cfb47f6cbbee01d15828223f886bf5dab,10726,imports/raw/more_assets_to_ingest/package-marketplace-week40-0ff0c5f1aa47/Package_Marketplace/screenshots/screenshots (10).png,imports/raw/more_assets_to_ingest/super-retro-world-interior-pack-week42-d44d3f002d48/every_packs_screenshots/screenshot (1).png,yes
09e9d5e4062faa12145c0b954ea2759cfb47f6cbbee01d15828223f886bf5dab,10726,imports/raw/more_assets_to_ingest/super-retro-world-interior-pack-week42-d44d3f002d48/every_packs_screenshots/screenshot (1).png,imports/raw/more_assets_to_ingest/super-retro-world-interior-pack-week42-d44d3f002d48/every_packs_screenshots/screenshot (1).png,no
0a8dad7df77fc714a281129a71d5acf56c123aa9d06e1c3e8606405676fe403b,686,imports/raw/more_assets_to_ingest/dungeon-pack-free-version-1dac9c624af1/godot_autotiles/free_wall_dungeon_autotile_14.png,imports/raw/more_assets_to_ingest/dungeon-pack-free-version-1dac9c624af1/godot_autotiles/free_wall_dungeon_autotile_14.png,no
0a8dad7df77fc714a281129a71d5acf56c123aa9d06e1c3e8606405676fe403b,686,imports/raw/more_assets_to_ingest/exterior-pack-free-version-89fca2d76b14/godot_autotiles/free_wall_dungeon_autotile_14.png,imports/raw/more_assets_to_ingest/dungeon-pack-free-version-1dac9c624af1/godot_autotiles/free_wall_dungeon_autotile_14.png,yes
0a8dad7df77fc714a281129a71d5acf56c123aa9d06e1c3e8606405676fe403b,686,imports/raw/more_assets_to_ingest/farming-pack-free-version-0d25b506f7b5/godot_autotiles/free_wall_dungeon_autotile_14.png,imports/raw/more_assets_to_ingest/dungeon-pack-free-version-1dac9c624af1/godot_autotiles/free_wall_dungeon_autotile_14.png,yes
0a9964bd9d9d871c72387a799f87f42d48e4675903997a9e16d4e672c9c4c40a,6143,imports/raw/more_assets_to_ingest/dungeon-pack-free-version-1dac9c624af1/rpgmaker/MV/characters/_srw_free_character_0.png,imports/raw/more_assets_to_ingest/dungeon-pack-free-version-1dac9c624af1/rpgmaker/MV/characters/_srw_free_character_0.png,no
0a9964bd9d9d871c72387a799f87f42d48e4675903997a9e16d4e672c9c4c40a,6143,imports/raw/more_assets_to_ingest/dungeon-pack-free-version-1dac9c624af1/rpgmaker/MZ/characters/_srw_free_character_0.png,imports/raw/more_assets_to_ingest/dungeon-pack-free-version-1dac9c624af1/rpgmaker/MV/characters/_srw_free_character_0.png,yes
0b992f647bd2630fafd7257f3b72cffd40b4fcb5fb7e36080966c0e4541edc67,371,imports/raw/more_assets_to_ingest/sci-fi-lab-assets-fce942e893ff/Foozle_2DT0001_Science_Fiction_Labs_Tileset/Traps/Individual_PNGs/laser_deactivate/tile001.png,imports/raw/more_assets_to_ingest/sci-fi-lab-assets-fce942e893ff/Foozle_2DT0001_Science_Fiction_Labs_Tileset/Traps/Individual_PNGs/laser_deactivate/tile001.png,no
0b992f647bd2630fafd7257f3b72cffd40b4fcb5fb7e36080966c0e4541edc67,371,imports/raw/more_assets_to_ingest/sci-fi-lab-assets-fce942e893ff/Foozle_2DT0001_Science_Fiction_Labs_Tileset/Traps/Individual_PNGs/laser_deactivate/tile005.png,imports/raw/more_assets_to_ingest/sci-fi-lab-assets-fce942e893ff/Foozle_2DT0001_Science_Fiction_Labs_Tileset/Traps/Individual_PNGs/laser_deactivate/tile001.png,yes
